,labels_smile_HDBSCAN_params1,labels_smile_HDBSCAN_params10,labels_smile_HDBSCAN_params11,labels_smile_HDBSCAN_params12,labels_smile_HDBSCAN_params13,labels_smile_HDBSCAN_params14,labels_smile_HDBSCAN_params15,labels_smile_HDBSCAN_params16,labels_smile_HDBSCAN_params17,labels_smile_HDBSCAN_params18,labels_smile_HDBSCAN_params19,labels_smile_HDBSCAN_params2,labels_smile_HDBSCAN_params20,labels_smile_HDBSCAN_params21,labels_smile_HDBSCAN_params22,labels_smile_HDBSCAN_params23,labels_smile_HDBSCAN_params24,labels_smile_HDBSCAN_params25,labels_smile_HDBSCAN_params26,labels_smile_HDBSCAN_params27,labels_smile_HDBSCAN_params28,labels_smile_HDBSCAN_params29,labels_smile_HDBSCAN_params3,labels_smile_HDBSCAN_params30,labels_smile_HDBSCAN_params31,labels_smile_HDBSCAN_params32,labels_smile_HDBSCAN_params33,labels_smile_HDBSCAN_params34,labels_smile_HDBSCAN_params35,labels_smile_HDBSCAN_params36,labels_smile_HDBSCAN_params37,labels_smile_HDBSCAN_params38,labels_smile_HDBSCAN_params39,labels_smile_HDBSCAN_params4,labels_smile_HDBSCAN_params40,labels_smile_HDBSCAN_params41,labels_smile_HDBSCAN_params42,labels_smile_HDBSCAN_params43,labels_smile_HDBSCAN_params44,labels_smile_HDBSCAN_params45,labels_smile_HDBSCAN_params46,labels_smile_HDBSCAN_params47,labels_smile_HDBSCAN_params48,labels_smile_HDBSCAN_params49,labels_smile_HDBSCAN_params5,labels_smile_HDBSCAN_params50,labels_smile_HDBSCAN_params51,labels_smile_HDBSCAN_params52,labels_smile_HDBSCAN_params53,labels_smile_HDBSCAN_params54,labels_smile_HDBSCAN_params55,labels_smile_HDBSCAN_params56,labels_smile_HDBSCAN_params57,labels_smile_HDBSCAN_params58,labels_smile_HDBSCAN_params59,labels_smile_HDBSCAN_params6,labels_smile_HDBSCAN_params60,labels_smile_HDBSCAN_params61,labels_smile_HDBSCAN_params62,labels_smile_HDBSCAN_params63,labels_smile_HDBSCAN_params7,labels_smile_HDBSCAN_params8,labels_smile_HDBSCAN_params9
CS,0.6612259228556355,0.7200766599877662,0.7200766599877662,0.8866581208671037,0.8866581208671037,1.0752892573181172,0.7616874356464618,0.7616874356464618,0.7616874356464618,0.7616874356464618,0.7616874356464618,0.6612259228556355,1.3579460353203134,1.0752892573181172,0.811134199152017,0.811134199152017,0.811134199152017,0.811134199152017,0.8866581208671035,0.8866581208671035,1.0752892573181172,0.7854106675885416,0.6612259228556355,0.7854106675885416,0.7854106675885416,0.7854106675885416,0.8866581208671037,0.8866581208671037,1.0752892573181172,0.8506778333836833,0.8506778333836833,0.8506778333836833,0.8506778333836833,0.6862094563336604,0.8506778333836833,1.3579460353203134,1.0752892573181172,1.2039191123516562,1.2039191123516562,1.2039191123516562,1.2039191123516562,0.8866581208671035,0.8866581208671035,1.0752892573181172,0.8866581208671035,0.9319863151769985,0.9319863151769985,0.9319863151769985,0.9319863151769985,0.8866581208671037,0.8866581208671037,1.0752892573181172,0.876906578097089,0.876906578097089,0.876906578097089,0.8866581208671035,0.876906578097089,0.876906578097089,1.3579460353203134,1.0752892573181172,1.0752892573181172,0.7200766599877662,0.7200766599877662
SF,0.2534409683166233,0.29043295854317686,0.29043295854317686,0.35954093052053493,0.35954093052053493,0.3769803198383326,0.3260290261498414,0.3260290261498414,0.3260290261498414,0.3260290261498414,0.3260290261498414,0.2534409683166233,0.3623442828036222,0.3769803198383326,0.23647725282006937,0.23647725282006937,0.23647725282006937,0.23647725282006937,0.35954093052053493,0.35954093052053493,0.3769803198383326,0.273283417437738,0.2534409683166233,0.273283417437738,0.273283417437738,0.273283417437738,0.35954093052053493,0.35954093052053493,0.3769803198383326,0.3232096552000999,0.3232096552000999,0.3232096552000999,0.3232096552000999,0.2438414466798554,0.3232096552000999,0.3623442828036222,0.3769803198383326,0.2438939718620966,0.2438939718620966,0.2438939718620966,0.2438939718620966,0.35954093052053493,0.35954093052053493,0.3769803198383326,0.35954093052053493,0.260539556794678,0.260539556794678,0.260539556794678,0.260539556794678,0.35954093052053493,0.35954093052053493,0.3769803198383326,0.34021129432097086,0.34021129432097086,0.34021129432097086,0.35954093052053493,0.34021129432097086,0.34021129432097086,0.3623442828036222,0.3769803198383326,0.3769803198383326,0.29043295854317686,0.29043295854317686
SD,592422970.1576078,991823447.0881275,991823447.0881275,3371172549.493736,3371172549.493736,9588348977.795359,1717059705.1070476,1717059705.1070476,1717059705.1070476,1717059705.1070476,1717059705.1070476,592422970.1576078,6985535099.772506,9588348977.795359,1203965357.973167,1203965357.973167,1203965357.973167,1203965357.973167,3371172549.493736,3371172549.493736,9588348977.795359,1160460475.9688988,592422970.1576078,1160460475.9688988,1160460475.9688988,1160460475.9688988,3371172549.493736,3371172549.493736,9588348977.795359,2055719390.9850118,2055719390.9850118,2055719390.9850118,2055719390.9850118,742137066.6800673,2055719390.9850118,6985535099.772506,9588348977.795359,2681258701.007093,2681258701.007093,2681258701.007093,2681258701.007093,3371172549.493736,3371172549.493736,9588348977.795359,3371172549.493736,1617607636.1094186,1617607636.1094186,1617607636.1094186,1617607636.1094186,3371172549.493736,3371172549.493736,9588348977.795359,2238381608.5021796,2238381608.5021796,2238381608.5021796,3371172549.493736,2238381608.5021796,2238381608.5021796,6985535099.772506,9588348977.795359,9588348977.795359,991823447.0881275,991823447.0881275
SDbw,0.1093095842510075,0.1282075063556628,0.1282075063556628,0.6284915704042112,0.6284915704042112,0.7113541865836127,0.1489178312343474,0.1489178312343474,0.1489178312343474,0.1489178312343474,0.1489178312343474,0.1093095842510075,0.865084835891756,0.7113541865836127,0.18690231977113247,0.18690231977113247,0.18690231977113247,0.18690231977113247,0.6284915704042112,0.6284915704042112,0.7113541865836127,0.142485272558569,0.1093095842510075,0.142485272558569,0.142485272558569,0.142485272558569,0.6284915704042112,0.6284915704042112,0.7113541865836127,0.17764591989623302,0.17764591989623302,0.17764591989623302,0.17764591989623302,0.13151353757132261,0.17764591989623302,0.865084835891756,0.7113541865836127,0.38468998678649813,0.38468998678649813,0.38468998678649813,0.38468998678649813,0.6284915704042112,0.6284915704042112,0.7113541865836127,0.6284915704042112,0.16438065774750385,0.16438065774750385,0.16438065774750385,0.16438065774750385,0.6284915704042112,0.6284915704042112,0.7113541865836127,0.23539162775203498,0.23539162775203498,0.23539162775203498,0.6284915704042112,0.23539162775203498,0.23539162775203498,0.865084835891756,0.7113541865836127,0.7113541865836127,0.1282075063556628,0.1282075063556628
XB*,2.814197104688637,2.615193285018425,2.615193285018425,0.4057260788328104,0.4057260788328104,0.28541744603815805,0.880528726008632,0.880528726008632,0.880528726008632,0.880528726008632,0.880528726008632,2.814197104688637,1.0715170998729668,0.28541744603815805,2.814197104688637,2.814197104688637,2.814197104688637,2.814197104688637,0.4057260788328104,0.4057260788328104,0.28541744603815805,2.615193285018425,2.814197104688637,2.615193285018425,2.615193285018425,2.615193285018425,0.4057260788328104,0.4057260788328104,0.28541744603815805,0.6549919769727177,0.6549919769727177,0.6549919769727177,0.6549919769727177,2.814197104688637,0.6549919769727177,1.0715170998729668,0.28541744603815805,3.8749076632768293,3.8749076632768293,3.8749076632768293,3.8749076632768293,0.4057260788328104,0.4057260788328104,0.28541744603815805,0.4057260788328104,1.3464370502357514,1.3464370502357514,1.3464370502357514,1.3464370502357514,0.4057260788328104,0.4057260788328104,0.28541744603815805,0.4057260788328104,0.4057260788328104,0.4057260788328104,0.4057260788328104,0.4057260788328104,0.4057260788328104,1.0715170998729668,0.28541744603815805,0.28541744603815805,2.615193285018425,2.615193285018425
S,0.5598114882320305,0.5708598054441232,0.5708598054441232,0.48556584671758324,0.48556584671758324,0.506510074222806,0.5632113301101591,0.5632113301101591,0.5632113301101591,0.5632113301101591,0.5632113301101591,0.5598114882320305,0.32946027499109215,0.506510074222806,0.5529268106634438,0.5529268106634438,0.5529268106634438,0.5529268106634438,0.48556584671758324,0.48556584671758324,0.506510074222806,0.5659953836665307,0.5598114882320305,0.5659953836665307,0.5659953836665307,0.5659953836665307,0.48556584671758324,0.48556584671758324,0.506510074222806,0.5511269064576099,0.5511269064576099,0.5511269064576099,0.5511269064576099,0.557867804038991,0.5511269064576099,0.32946027499109215,0.506510074222806,0.4540054897757941,0.4540054897757941,0.4540054897757941,0.4540054897757941,0.48556584671758324,0.48556584671758324,0.506510074222806,0.48556584671758324,0.5541175860873704,0.5541175860873704,0.5541175860873704,0.5541175860873704,0.48556584671758324,0.48556584671758324,0.506510074222806,0.5159519025225326,0.5159519025225326,0.5159519025225326,0.48556584671758324,0.5159519025225326,0.5159519025225326,0.32946027499109215,0.506510074222806,0.506510074222806,0.5708598054441232,0.5708598054441232
DB,0.4235332980637304,0.4243945453120746,0.4243945453120746,0.5894889610172038,0.5894889610172038,0.8027249458984559,0.48425191073144325,0.48425191073144325,0.48425191073144325,0.48425191073144325,0.48425191073144325,0.4235332980637304,0.7943809394455235,0.8027249458984559,0.5090552777100615,0.5090552777100615,0.5090552777100615,0.5090552777100615,0.5894889610172037,0.5894889610172037,0.8027249458984559,0.47449247463683336,0.4235332980637304,0.47449247463683336,0.47449247463683336,0.47449247463683336,0.5894889610172038,0.5894889610172038,0.8027249458984559,0.5373622518769736,0.5373622518769736,0.5373622518769736,0.5373622518769736,0.43986900428065845,0.5373622518769736,0.7943809394455235,0.8027249458984559,1.2417394074797734,1.2417394074797734,1.2417394074797734,1.2417394074797734,0.5894889610172037,0.5894889610172037,0.8027249458984559,0.5894889610172037,0.538572496517014,0.538572496517014,0.538572496517014,0.538572496517014,0.5894889610172038,0.5894889610172038,0.8027249458984559,0.5340628819186776,0.5340628819186776,0.5340628819186776,0.5894889610172037,0.5340628819186776,0.5340628819186776,0.7943809394455235,0.8027249458984559,0.8027249458984559,0.4243945453120746,0.4243945453120746
CH,403.4390775433461,517.7480010840242,517.7480010840242,1357.9015170683274,1357.9015170683274,1271.4483892201013,649.9511611474626,649.9511611474626,649.9511611474626,649.9511611474626,649.9511611474626,403.4390775433461,836.4063163667392,1271.4483892201013,554.0204059587562,554.0204059587562,554.0204059587562,554.0204059587562,1357.9015170683274,1357.9015170683274,1271.4483892201013,569.1267207829588,403.4390775433461,569.1267207829588,569.1267207829588,569.1267207829588,1357.9015170683274,1357.9015170683274,1271.4483892201013,759.3125083710297,759.3125083710297,759.3125083710297,759.3125083710297,463.2020387371234,759.3125083710297,836.4063163667392,1271.4483892201013,785.6068386456219,785.6068386456219,785.6068386456219,785.6068386456219,1357.9015170683274,1357.9015170683274,1271.4483892201013,1357.9015170683274,699.9397999352901,699.9397999352901,699.9397999352901,699.9397999352901,1357.9015170683274,1357.9015170683274,1271.4483892201013,912.2373366463855,912.2373366463855,912.2373366463855,1357.9015170683274,912.2373366463855,912.2373366463855,836.4063163667392,1271.4483892201013,1271.4483892201013,517.7480010840242,517.7480010840242
AD-S,0.9174981128976534,0.9342870946614136,0.9342870946614136,0.8271864650039289,0.8271864650039289,0.7585417415258889,0.9532429566268149,0.9532429566268149,0.9532429566268149,0.9532429566268149,0.9532429566268149,0.9174981128976534,0.8713008661976641,0.7585417415258889,0.9043688462356558,0.9043688462356558,0.9043688462356558,0.9043688462356558,0.8271864650039289,0.8271864650039289,0.7585417415258889,0.9293656146322353,0.9174981128976534,0.9293656146322353,0.9293656146322353,0.9293656146322353,0.8271864650039289,0.8271864650039289,0.7585417415258889,0.922923049467026,0.922923049467026,0.922923049467026,0.922923049467026,0.9053249372559737,0.922923049467026,0.8713008661976641,0.7585417415258889,0.8614256243998932,0.8614256243998932,0.8614256243998932,0.8614256243998932,0.8271864650039289,0.8271864650039289,0.7585417415258889,0.8271864650039289,0.9112978091649252,0.9112978091649252,0.9112978091649252,0.9112978091649252,0.8271864650039289,0.8271864650039289,0.7585417415258889,0.8614268264550924,0.8614268264550924,0.8614268264550924,0.8271864650039289,0.8614268264550924,0.8614268264550924,0.8713008661976641,0.7585417415258889,0.7585417415258889,0.9342870946614136,0.9342870946614136
AD-DB,0.6038245534405885,0.44582205813050496,0.44582205813050496,0.49224993359764835,0.49224993359764835,0.45217843826707865,0.3343453154789068,0.3343453154789068,0.3343453154789068,0.3343453154789068,0.3343453154789068,0.6038245534405885,0.3090787217040461,0.45217843826707865,0.6512460656197381,0.6512460656197381,0.6512460656197381,0.6512460656197381,0.49224993359764835,0.49224993359764835,0.45217843826707865,0.4947779193301373,0.6038245534405885,0.4947779193301373,0.4947779193301373,0.4947779193301373,0.49224993359764835,0.49224993359764835,0.45217843826707865,0.3668618116019801,0.3668618116019801,0.3668618116019801,0.3668618116019801,0.6849143228523638,0.3668618116019801,0.3090787217040461,0.45217843826707865,0.618217319310879,0.618217319310879,0.618217319310879,0.618217319310879,0.49224993359764835,0.49224993359764835,0.45217843826707865,0.49224993359764835,0.5738960054648824,0.5738960054648824,0.5738960054648824,0.5738960054648824,0.49224993359764835,0.49224993359764835,0.45217843826707865,0.4312595519274128,0.4312595519274128,0.4312595519274128,0.49224993359764835,0.4312595519274128,0.4312595519274128,0.3090787217040461,0.45217843826707865,0.45217843826707865,0.44582205813050496,0.44582205813050496
AD-CH,2379.0422394764046,4116.114316818889,4116.114316818889,4092.034613851012,4092.034613851012,4074.9775562999166,3943.0349609897276,3943.0349609897276,3943.0349609897276,3943.0349609897276,3943.0349609897276,2379.0422394764046,3231.7735569213028,4074.9775562999166,2936.7555252144894,2936.7555252144894,2936.7555252144894,2936.7555252144894,4092.034613851012,4092.034613851012,4074.9775562999166,4285.687001432593,2379.0422394764046,4285.687001432593,4285.687001432593,4285.687001432593,4092.034613851012,4092.034613851012,4074.9775562999166,3543.620785894627,3543.620785894627,3543.620785894627,3543.620785894627,2564.324268327422,3543.620785894627,3231.7735569213028,4074.9775562999166,3615.674874835269,3615.674874835269,3615.674874835269,3615.674874835269,4092.034613851012,4092.034613851012,4074.9775562999166,4092.034613851012,3005.4102673789416,3005.4102673789416,3005.4102673789416,3005.4102673789416,4092.034613851012,4092.034613851012,4074.9775562999166,3109.259331247871,3109.259331247871,3109.259331247871,4092.034613851012,3109.259331247871,3109.259331247871,3231.7735569213028,4074.9775562999166,4074.9775562999166,4116.114316818889,4116.114316818889
AD-idea,546187505731.49384,35931358069.66462,35931358069.66462,31959.64619783838,31959.64619783838,138.87704327377295,274514606.18413126,274514606.18413126,274514606.18413126,274514606.18413126,274514606.18413126,546187505731.49384,19323.80152137789,138.87704327377295,20502839058.561764,20502839058.561764,20502839058.561764,20502839058.561764,31959.646197838378,31959.646197838378,138.87704327377295,10281076485.189884,546187505731.49384,10281076485.189884,10281076485.189884,10281076485.189884,31959.64619783838,31959.64619783838,138.87704327377295,57935215.01681101,57935215.01681101,57935215.01681101,57935215.01681101,51050945329.96463,57935215.01681101,19323.80152137789,138.87704327377295,37423672.109268285,37423672.109268285,37423672.109268285,37423672.109268285,31959.646197838378,31959.646197838378,138.87704327377295,31959.646197838378,122637481.20333625,122637481.20333625,122637481.20333625,122637481.20333625,31959.64619783838,31959.64619783838,138.87704327377295,1008622.0148660456,1008622.0148660456,1008622.0148660456,31959.646197838378,1008622.0148660456,1008622.0148660456,19323.80152137789,138.87704327377295,138.87704327377295,35931358069.66462,35931358069.66462
