,labels_zigzag_HDBSCAN_params1,labels_zigzag_HDBSCAN_params10,labels_zigzag_HDBSCAN_params11,labels_zigzag_HDBSCAN_params12,labels_zigzag_HDBSCAN_params13,labels_zigzag_HDBSCAN_params14,labels_zigzag_HDBSCAN_params15,labels_zigzag_HDBSCAN_params16,labels_zigzag_HDBSCAN_params17,labels_zigzag_HDBSCAN_params18,labels_zigzag_HDBSCAN_params19,labels_zigzag_HDBSCAN_params2,labels_zigzag_HDBSCAN_params20,labels_zigzag_HDBSCAN_params21,labels_zigzag_HDBSCAN_params22,labels_zigzag_HDBSCAN_params23,labels_zigzag_HDBSCAN_params24,labels_zigzag_HDBSCAN_params25,labels_zigzag_HDBSCAN_params26,labels_zigzag_HDBSCAN_params27,labels_zigzag_HDBSCAN_params28,labels_zigzag_HDBSCAN_params29,labels_zigzag_HDBSCAN_params3,labels_zigzag_HDBSCAN_params30,labels_zigzag_HDBSCAN_params31,labels_zigzag_HDBSCAN_params32,labels_zigzag_HDBSCAN_params33,labels_zigzag_HDBSCAN_params34,labels_zigzag_HDBSCAN_params35,labels_zigzag_HDBSCAN_params36,labels_zigzag_HDBSCAN_params37,labels_zigzag_HDBSCAN_params38,labels_zigzag_HDBSCAN_params39,labels_zigzag_HDBSCAN_params4,labels_zigzag_HDBSCAN_params40,labels_zigzag_HDBSCAN_params41,labels_zigzag_HDBSCAN_params42,labels_zigzag_HDBSCAN_params43,labels_zigzag_HDBSCAN_params44,labels_zigzag_HDBSCAN_params45,labels_zigzag_HDBSCAN_params46,labels_zigzag_HDBSCAN_params47,labels_zigzag_HDBSCAN_params48,labels_zigzag_HDBSCAN_params49,labels_zigzag_HDBSCAN_params5,labels_zigzag_HDBSCAN_params50,labels_zigzag_HDBSCAN_params51,labels_zigzag_HDBSCAN_params52,labels_zigzag_HDBSCAN_params53,labels_zigzag_HDBSCAN_params54,labels_zigzag_HDBSCAN_params55,labels_zigzag_HDBSCAN_params56,labels_zigzag_HDBSCAN_params57,labels_zigzag_HDBSCAN_params58,labels_zigzag_HDBSCAN_params59,labels_zigzag_HDBSCAN_params6,labels_zigzag_HDBSCAN_params60,labels_zigzag_HDBSCAN_params61,labels_zigzag_HDBSCAN_params62,labels_zigzag_HDBSCAN_params63,labels_zigzag_HDBSCAN_params7,labels_zigzag_HDBSCAN_params8,labels_zigzag_HDBSCAN_params9
Sym,0.0900003987318755,0.09411264366646852,0.09411264366646852,0.09411264366646852,0.09411264366646852,0.019442982780816773,0.23126249632026372,0.23126249632026372,0.23126249632026372,0.23126249632026372,0.23126249632026372,0.0900003987318755,0.23126249632026372,0.08219465815992041,0.0900003987318755,0.0900003987318755,0.0900003987318755,0.0900003987318755,0.0900003987318755,0.0900003987318755,0.019248989833468785,0.09411264366646852,0.0900003987318755,0.09411264366646852,0.09411264366646852,0.09411264366646852,0.09411264366646852,0.09411264366646852,0.019442982780816773,0.23126249632026372,0.23126249632026372,0.23126249632026372,0.23126249632026372,0.0900003987318755,0.23126249632026372,0.23126249632026372,0.08219465815992041,0.0900003987318755,0.0900003987318755,0.0900003987318755,0.0900003987318755,0.0900003987318755,0.0900003987318755,0.019248989833468785,0.0900003987318755,0.09411264366646852,0.09411264366646852,0.09411264366646852,0.09411264366646852,0.09411264366646852,0.09411264366646852,0.019442982780816773,0.23126249632026372,0.23126249632026372,0.23126249632026372,0.0900003987318755,0.23126249632026372,0.23126249632026372,0.23126249632026372,0.08219465815992041,0.019248989833468785,0.09411264366646852,0.09411264366646852
CS,1.4332832232504047,1.4060407710251572,1.4060407710251572,1.4060407710251572,1.4060407710251572,1.4866787833034236,0.6336927667916086,0.6336927667916086,0.6336927667916086,0.6336927667916086,0.6336927667916086,1.4332832232504047,0.6336927667916086,0.8614482118290504,1.4332832232504047,1.4332832232504047,1.4332832232504047,1.4332832232504047,1.4332832232504047,1.4332832232504047,1.5174144788070139,1.4060407710251572,1.4332832232504047,1.4060407710251572,1.4060407710251572,1.4060407710251572,1.4060407710251572,1.4060407710251572,1.4866787833034236,0.6336927667916086,0.6336927667916086,0.6336927667916086,0.6336927667916086,1.4332832232504047,0.6336927667916086,0.6336927667916086,0.8614482118290504,1.4332832232504047,1.4332832232504047,1.4332832232504047,1.4332832232504047,1.4332832232504047,1.4332832232504047,1.5174144788070139,1.4332832232504047,1.4060407710251572,1.4060407710251572,1.4060407710251572,1.4060407710251572,1.4060407710251572,1.4060407710251572,1.4866787833034236,0.6336927667916086,0.6336927667916086,0.6336927667916086,1.4332832232504047,0.6336927667916086,0.6336927667916086,0.6336927667916086,0.8614482118290504,1.5174144788070139,1.4060407710251572,1.4060407710251572
SF,0.34626752295434327,0.34996349121505643,0.34996349121505643,0.34996349121505643,0.34996349121505643,0.3910192136399502,0.47378812647929036,0.47378812647929036,0.47378812647929036,0.47378812647929036,0.47378812647929036,0.34626752295434327,0.47378812647929036,0.4436989201999181,0.34626752295434327,0.34626752295434327,0.34626752295434327,0.34626752295434327,0.34626752295434327,0.34626752295434327,0.3882585070737762,0.34996349121505643,0.34626752295434327,0.34996349121505643,0.34996349121505643,0.34996349121505643,0.34996349121505643,0.34996349121505643,0.3910192136399502,0.47378812647929036,0.47378812647929036,0.47378812647929036,0.47378812647929036,0.34626752295434327,0.47378812647929036,0.47378812647929036,0.4436989201999181,0.34626752295434327,0.34626752295434327,0.34626752295434327,0.34626752295434327,0.34626752295434327,0.34626752295434327,0.3882585070737762,0.34626752295434327,0.34996349121505643,0.34996349121505643,0.34996349121505643,0.34996349121505643,0.34996349121505643,0.34996349121505643,0.3910192136399502,0.47378812647929036,0.47378812647929036,0.47378812647929036,0.34626752295434327,0.47378812647929036,0.47378812647929036,0.47378812647929036,0.4436989201999181,0.3882585070737762,0.34996349121505643,0.34996349121505643
SD,485017.1653232413,457564.6960885633,457564.6960885633,457564.6960885633,457564.6960885633,578436.4609463932,36597.8864900987,36597.8864900987,36597.8864900987,36597.8864900987,36597.8864900987,485017.1653232413,36597.8864900987,219552.1771892329,485017.1653232413,485017.1653232413,485017.1653232413,485017.1653232413,485017.1653232413,485017.1653232413,610092.694117111,457564.6960885633,485017.1653232413,457564.6960885633,457564.6960885633,457564.6960885633,457564.6960885633,457564.6960885633,578436.4609463932,36597.8864900987,36597.8864900987,36597.8864900987,36597.8864900987,485017.1653232413,36597.8864900987,36597.8864900987,219552.1771892329,485017.1653232413,485017.1653232413,485017.1653232413,485017.1653232413,485017.1653232413,485017.1653232413,610092.694117111,485017.1653232413,457564.6960885633,457564.6960885633,457564.6960885633,457564.6960885633,457564.6960885633,457564.6960885633,578436.4609463932,36597.8864900987,36597.8864900987,36597.8864900987,485017.1653232413,36597.8864900987,36597.8864900987,36597.8864900987,219552.1771892329,610092.694117111,457564.6960885633,457564.6960885633
SDbw,1.4026573376089648,1.3862704691430126,1.3862704691430126,1.3862704691430126,1.3862704691430126,1.5989503393962716,0.12839294335957585,0.12839294335957585,0.12839294335957585,0.12839294335957585,0.12839294335957585,1.4026573376089648,0.12839294335957585,0.6440227609767558,1.4026573376089648,1.4026573376089648,1.4026573376089648,1.4026573376089648,1.4026573376089648,1.4026573376089648,1.5716602156366726,1.3862704691430126,1.4026573376089648,1.3862704691430126,1.3862704691430126,1.3862704691430126,1.3862704691430126,1.3862704691430126,1.5989503393962716,0.12839294335957585,0.12839294335957585,0.12839294335957585,0.12839294335957585,1.4026573376089648,0.12839294335957585,0.12839294335957585,0.6440227609767558,1.4026573376089648,1.4026573376089648,1.4026573376089648,1.4026573376089648,1.4026573376089648,1.4026573376089648,1.5716602156366726,1.4026573376089648,1.3862704691430126,1.3862704691430126,1.3862704691430126,1.3862704691430126,1.3862704691430126,1.3862704691430126,1.5989503393962716,0.12839294335957585,0.12839294335957585,0.12839294335957585,1.4026573376089648,0.12839294335957585,0.12839294335957585,0.12839294335957585,0.6440227609767558,1.5716602156366726,1.3862704691430126,1.3862704691430126
XB*,1.895558884417418,1.8784699876456321,1.8784699876456321,1.8784699876456321,1.8784699876456321,1.0109587109189986,0.09648901757255195,0.09648901757255195,0.09648901757255195,0.09648901757255195,0.09648901757255195,1.895558884417418,0.09648901757255195,0.11879964875395395,1.895558884417418,1.895558884417418,1.895558884417418,1.895558884417418,1.895558884417418,1.895558884417418,1.0338830691523118,1.8784699876456321,1.895558884417418,1.8784699876456321,1.8784699876456321,1.8784699876456321,1.8784699876456321,1.8784699876456321,1.0109587109189986,0.09648901757255195,0.09648901757255195,0.09648901757255195,0.09648901757255195,1.895558884417418,0.09648901757255195,0.09648901757255195,0.11879964875395395,1.895558884417418,1.895558884417418,1.895558884417418,1.895558884417418,1.895558884417418,1.895558884417418,1.0338830691523118,1.895558884417418,1.8784699876456321,1.8784699876456321,1.8784699876456321,1.8784699876456321,1.8784699876456321,1.8784699876456321,1.0109587109189986,0.09648901757255195,0.09648901757255195,0.09648901757255195,1.895558884417418,0.09648901757255195,0.09648901757255195,0.09648901757255195,0.11879964875395395,1.0338830691523118,1.8784699876456321,1.8784699876456321
S,0.13615408953619915,0.1471113736901542,0.1471113736901542,0.1471113736901542,0.1471113736901542,0.2076856810398948,0.7447018285321448,0.7447018285321448,0.7447018285321448,0.7447018285321448,0.7447018285321448,0.13615408953619915,0.7447018285321448,0.6331499249041561,0.13615408953619915,0.13615408953619915,0.13615408953619915,0.13615408953619915,0.13615408953619915,0.13615408953619915,0.2011003593091233,0.1471113736901542,0.13615408953619915,0.1471113736901542,0.1471113736901542,0.1471113736901542,0.1471113736901542,0.1471113736901542,0.2076856810398948,0.7447018285321448,0.7447018285321448,0.7447018285321448,0.7447018285321448,0.13615408953619915,0.7447018285321448,0.7447018285321448,0.6331499249041561,0.13615408953619915,0.13615408953619915,0.13615408953619915,0.13615408953619915,0.13615408953619915,0.13615408953619915,0.2011003593091233,0.13615408953619915,0.1471113736901542,0.1471113736901542,0.1471113736901542,0.1471113736901542,0.1471113736901542,0.1471113736901542,0.2076856810398948,0.7447018285321448,0.7447018285321448,0.7447018285321448,0.13615408953619915,0.7447018285321448,0.7447018285321448,0.7447018285321448,0.6331499249041561,0.2011003593091233,0.1471113736901542,0.1471113736901542
DB,1.4217920190725544,1.4075510140250025,1.4075510140250025,1.4075510140250025,1.4075510140250025,1.0414010203798665,0.4049414147862132,0.4049414147862132,0.4049414147862132,0.4049414147862132,0.4049414147862132,1.4217920190725544,0.4049414147862132,0.6377285179591399,1.4217920190725544,1.4217920190725544,1.4217920190725544,1.4217920190725544,1.4217920190725544,1.4217920190725544,1.0476272622056564,1.4075510140250025,1.4217920190725544,1.4075510140250025,1.4075510140250025,1.4075510140250025,1.4075510140250025,1.4075510140250025,1.0414010203798665,0.4049414147862132,0.4049414147862132,0.4049414147862132,0.4049414147862132,1.4217920190725544,0.4049414147862132,0.4049414147862132,0.6377285179591399,1.4217920190725544,1.4217920190725544,1.4217920190725544,1.4217920190725544,1.4217920190725544,1.4217920190725544,1.0476272622056564,1.4217920190725544,1.4075510140250025,1.4075510140250025,1.4075510140250025,1.4075510140250025,1.4075510140250025,1.4075510140250025,1.0414010203798665,0.4049414147862132,0.4049414147862132,0.4049414147862132,1.4217920190725544,0.4049414147862132,0.4049414147862132,0.4049414147862132,0.6377285179591399,1.0476272622056564,1.4075510140250025,1.4075510140250025
CH,43.17871884560861,45.343775563324634,45.343775563324634,45.343775563324634,45.343775563324634,48.848965153931125,950.5554660881866,950.5554660881866,950.5554660881866,950.5554660881866,950.5554660881866,43.17871884560861,950.5554660881866,354.8592480380092,43.17871884560861,43.17871884560861,43.17871884560861,43.17871884560861,43.17871884560861,43.17871884560861,47.780533890431755,45.343775563324634,43.17871884560861,45.343775563324634,45.343775563324634,45.343775563324634,45.343775563324634,45.343775563324634,48.848965153931125,950.5554660881866,950.5554660881866,950.5554660881866,950.5554660881866,43.17871884560861,950.5554660881866,950.5554660881866,354.8592480380092,43.17871884560861,43.17871884560861,43.17871884560861,43.17871884560861,43.17871884560861,43.17871884560861,47.780533890431755,43.17871884560861,45.343775563324634,45.343775563324634,45.343775563324634,45.343775563324634,45.343775563324634,45.343775563324634,48.848965153931125,950.5554660881866,950.5554660881866,950.5554660881866,43.17871884560861,950.5554660881866,950.5554660881866,950.5554660881866,354.8592480380092,47.780533890431755,45.343775563324634,45.343775563324634
AD-S,0.8623349613349716,0.8572547495641584,0.8572547495641584,0.8572547495641584,0.8572547495641584,0.6609597520571129,0.8543240162925537,0.8543240162925537,0.8543240162925537,0.8543240162925537,0.8543240162925537,0.8623349613349716,0.8543240162925537,0.7694494257425674,0.8623349613349716,0.8623349613349716,0.8623349613349716,0.8623349613349716,0.8623349613349716,0.8623349613349716,0.6685217648447676,0.8572547495641584,0.8623349613349716,0.8572547495641584,0.8572547495641584,0.8572547495641584,0.8572547495641584,0.8572547495641584,0.6609597520571129,0.8543240162925537,0.8543240162925537,0.8543240162925537,0.8543240162925537,0.8623349613349716,0.8543240162925537,0.8543240162925537,0.7694494257425674,0.8623349613349716,0.8623349613349716,0.8623349613349716,0.8623349613349716,0.8623349613349716,0.8623349613349716,0.6685217648447676,0.8623349613349716,0.8572547495641584,0.8572547495641584,0.8572547495641584,0.8572547495641584,0.8572547495641584,0.8572547495641584,0.6609597520571129,0.8543240162925537,0.8543240162925537,0.8543240162925537,0.8623349613349716,0.8543240162925537,0.8543240162925537,0.8543240162925537,0.7694494257425674,0.6685217648447676,0.8572547495641584,0.8572547495641584
AD-DB,0.22454539893997252,0.2320265630287356,0.2320265630287356,0.2320265630287356,0.2320265630287356,0.6009574852987694,0.32693587030507865,0.32693587030507865,0.32693587030507865,0.32693587030507865,0.32693587030507865,0.22454539893997252,0.32693587030507865,0.4550341494149791,0.22454539893997252,0.22454539893997252,0.22454539893997252,0.22454539893997252,0.22454539893997252,0.22454539893997252,0.5691029506055335,0.2320265630287356,0.22454539893997252,0.2320265630287356,0.2320265630287356,0.2320265630287356,0.2320265630287356,0.2320265630287356,0.6009574852987694,0.32693587030507865,0.32693587030507865,0.32693587030507865,0.32693587030507865,0.22454539893997252,0.32693587030507865,0.32693587030507865,0.4550341494149791,0.22454539893997252,0.22454539893997252,0.22454539893997252,0.22454539893997252,0.22454539893997252,0.22454539893997252,0.5691029506055335,0.22454539893997252,0.2320265630287356,0.2320265630287356,0.2320265630287356,0.2320265630287356,0.2320265630287356,0.2320265630287356,0.6009574852987694,0.32693587030507865,0.32693587030507865,0.32693587030507865,0.22454539893997252,0.32693587030507865,0.32693587030507865,0.32693587030507865,0.4550341494149791,0.5691029506055335,0.2320265630287356,0.2320265630287356
AD-CH,433.11053412984364,428.2819020345298,428.2819020345298,428.2819020345298,428.2819020345298,168.29564870926737,536.9436623873459,536.9436623873459,536.9436623873459,536.9436623873459,536.9436623873459,433.11053412984364,536.9436623873459,536.9030186551586,433.11053412984364,433.11053412984364,433.11053412984364,433.11053412984364,433.11053412984364,433.11053412984364,175.4786899004794,428.2819020345298,433.11053412984364,428.2819020345298,428.2819020345298,428.2819020345298,428.2819020345298,428.2819020345298,168.29564870926737,536.9436623873459,536.9436623873459,536.9436623873459,536.9436623873459,433.11053412984364,536.9436623873459,536.9436623873459,536.9030186551586,433.11053412984364,433.11053412984364,433.11053412984364,433.11053412984364,433.11053412984364,433.11053412984364,175.4786899004794,433.11053412984364,428.2819020345298,428.2819020345298,428.2819020345298,428.2819020345298,428.2819020345298,428.2819020345298,168.29564870926737,536.9436623873459,536.9436623873459,536.9436623873459,433.11053412984364,536.9436623873459,536.9436623873459,536.9436623873459,536.9030186551586,175.4786899004794,428.2819020345298,428.2819020345298
AD-idea,2941.401642212891,2687.3620973773754,2687.3620973773754,2687.3620973773754,2687.3620973773754,29.726824019039114,2111.40965777212,2111.40965777212,2111.40965777212,2111.40965777212,2111.40965777212,2941.401642212891,2111.40965777212,18.939876335673716,2941.401642212891,2941.401642212891,2941.401642212891,2941.401642212891,2941.401642212891,2941.401642212891,32.39551830548053,2687.3620973773754,2941.401642212891,2687.3620973773754,2687.3620973773754,2687.3620973773754,2687.3620973773754,2687.3620973773754,29.726824019039114,2111.40965777212,2111.40965777212,2111.40965777212,2111.40965777212,2941.401642212891,2111.40965777212,2111.40965777212,18.939876335673716,2941.401642212891,2941.401642212891,2941.401642212891,2941.401642212891,2941.401642212891,2941.401642212891,32.39551830548053,2941.401642212891,2687.3620973773754,2687.3620973773754,2687.3620973773754,2687.3620973773754,2687.3620973773754,2687.3620973773754,29.726824019039114,2111.40965777212,2111.40965777212,2111.40965777212,2941.401642212891,2111.40965777212,2111.40965777212,2111.40965777212,18.939876335673716,32.39551830548053,2687.3620973773754,2687.3620973773754
